"is_active","new_spending","Coupon","Male","ActiveDays","Spending"
0,0,0,1,1,22.94
0,0,0,0,2,60.04
1,19.03,0,1,3,73.29
0,0,0,1,2,52.42
0,0,1,0,1,20.36
0,0,0,1,1,22.48
0,0,1,1,1,17.36
1,33.39,0,0,3,90.9
0,0,0,0,1,24.91
0,0,0,0,3,83.82
1,30.48,1,0,1,23.45
0,0,0,1,1,25.44
0,0,1,0,0,0
1,16.58,1,1,1,20.01
0,0,0,0,3,54.18
1,22.69,0,0,2,38.42
1,31.64,0,1,2,68.56
0,0,1,1,0,0
0,0,1,0,1,15.29
0,0,0,0,3,68.37
0,0,0,1,2,42.88
0,0,1,1,0,0
0,0,0,1,3,70.44
0,0,0,0,1,18.83
0,0,0,0,1,15.85
0,0,1,0,1,24.67
0,0,0,0,3,44.79
0,0,0,1,1,16.85
0,0,1,1,1,27.55
0,0,0,0,3,58.92
0,0,0,1,1,21.96
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,1,1,20.97
1,23.16,0,1,2,39.52
1,25.18,0,1,4,104.32
0,0,1,1,0,0
1,34.71,1,0,2,50.32
0,0,0,0,1,14.8
0,0,0,1,2,24.34
0,0,1,0,0,0
0,0,0,0,2,60.4
1,21.39,1,1,1,15.09
0,0,0,0,2,51
0,0,0,1,2,53
0,0,0,1,2,42.6
1,8.37,0,1,1,12.59
0,0,0,1,2,41.48
0,0,1,0,1,26.41
0,0,0,1,0,0
0,0,1,1,1,19.41
0,0,0,1,2,41.44
1,19.41,0,1,3,52.77
0,0,0,0,2,55.86
0,0,0,0,2,39.66
0,0,0,1,1,21.15
0,0,0,1,0,0
0,0,1,0,1,13.42
0,0,0,0,1,12.76
0,0,1,0,0,0
0,0,0,0,2,54.28
1,28.45,1,0,1,18.92
0,0,0,1,2,36.24
1,40.23,1,0,0,0
0,0,0,0,1,22.06
1,19.51,0,0,1,28.27
1,22.01,1,0,1,17.05
0,0,0,0,2,45.76
0,0,1,1,0,0
0,0,1,1,3,52.56
0,0,0,1,2,13.1
1,26.66,0,0,4,104.44
1,25.01,0,1,2,37.98
0,0,0,1,2,43.58
0,0,1,1,1,27.77
0,0,0,1,2,35.48
0,0,0,1,0,0
0,0,0,0,3,85.47
0,0,1,1,1,14.49
1,21.35,0,0,2,52.56
0,0,1,1,0,0
0,0,0,1,2,50.24
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,1,1,33.03
0,0,1,0,1,25.69
0,0,1,0,0,0
0,0,0,1,2,55.6
0,0,0,1,3,73.08
1,10.15,0,0,1,14.51
0,0,0,0,1,14.34
1,22.86,1,1,3,47.01
0,0,0,1,2,67.7
1,31.46,1,0,0,0
0,0,0,0,2,42.74
0,0,0,1,2,49.06
1,23.07,0,0,4,119.4
0,0,0,0,3,63.9
0,0,1,1,1,21.04
0,0,0,0,1,17.31
0,0,1,1,0,0
0,0,1,1,1,15.17
0,0,0,0,2,41.56
0,0,1,0,1,27.28
0,0,0,0,1,22.32
0,0,0,1,1,39.02
0,0,0,0,2,38.5
1,10.05,0,1,2,35.02
0,0,0,1,2,27.74
0,0,0,0,0,0
0,0,0,1,1,21.69
0,0,0,0,1,13.78
0,0,0,0,0,0
0,0,0,0,1,30.85
0,0,1,0,0,0
0,0,0,0,2,40.7
1,19.58,0,1,2,46.48
0,0,0,0,0,0
0,0,0,0,1,23.59
0,0,0,0,1,6.25
0,0,1,0,1,18.1
1,20.37,0,0,1,19.22
0,0,1,0,1,5.54
1,37.8,1,1,1,21.23
0,0,1,1,1,14.24
0,0,0,0,1,17.9
0,0,1,1,1,18.96
1,0.53,0,0,5,42.85
0,0,0,1,2,46.62
1,25.31,0,0,3,76.26
0,0,0,0,1,26.3
0,0,1,1,1,23.52
0,0,1,0,2,42.08
0,0,0,0,1,18.56
0,0,0,0,1,19.98
0,0,0,0,2,30.62
1,13.95,1,0,3,28.02
0,0,1,0,1,21.06
0,0,1,1,0,0
0,0,1,1,1,12.38
0,0,0,0,2,40.04
0,0,0,0,1,27.1
0,0,1,0,2,12.58
0,0,0,1,2,47.08
0,0,1,0,0,0
1,23.41,1,0,1,18.14
1,7.29,0,1,3,37.08
1,5.64,0,0,5,45.05
1,13.4,0,0,3,56.07
1,24.63,0,1,3,51.39
1,25.94,0,0,2,49.08
0,0,1,1,2,25.98
0,0,1,1,0,0
0,0,0,0,1,16.08
0,0,0,0,1,23.79
0,0,1,1,1,9.83
1,30.16,0,1,3,75.75
0,0,0,1,1,23.7
0,0,0,0,2,3.9
0,0,1,1,1,27.25
0,0,0,1,2,31.02
0,0,0,1,1,20.38
0,0,0,0,1,21.53
0,0,1,0,1,21.48
0,0,0,1,1,22.4
0,0,1,1,1,9.12
0,0,0,1,0,0
0,0,0,1,1,20.99
0,0,1,1,0,0
0,0,1,0,0,0
0,0,1,0,1,17.01
0,0,0,1,3,53.79
0,0,0,1,1,21.99
0,0,1,0,1,13.78
0,0,0,1,4,35.36
0,0,0,1,2,34.2
0,0,0,1,1,28.7
0,0,0,0,2,33.58
0,0,0,1,2,28.98
0,0,0,1,4,83.56
0,0,0,0,4,96.48
1,27.8,0,1,2,43.48
0,0,1,1,0,0
0,0,1,0,1,12.94
0,0,0,1,1,11.68
0,0,0,1,1,18.17
0,0,0,1,1,23.96
0,0,0,0,2,24.38
0,0,1,0,1,27.98
0,0,0,1,2,53.02
0,0,1,1,1,17.6
0,0,0,1,1,30.9
0,0,0,1,3,55.74
0,0,1,1,0,0
0,0,0,1,1,17.12
0,0,0,1,2,29.66
1,47.7,1,0,0,0
0,0,0,1,1,14.59
0,0,0,1,2,41.66
0,0,1,1,0,0
1,30.06,0,1,2,65
0,0,0,0,2,36.68
1,17.77,0,0,2,37.1
1,28.24,0,0,2,51.98
0,0,1,1,0,0
0,0,0,1,1,22.84
0,0,0,1,1,32.47
1,29,0,1,3,72.39
0,0,0,0,3,83.55
0,0,1,1,0,0
0,0,0,0,2,43.8
0,0,1,1,1,18.83
0,0,0,0,1,21.94
0,0,0,1,1,22.26
0,0,0,1,1,16.57
1,26.41,0,1,3,69.63
0,0,0,0,1,24.47
0,0,0,1,1,10.49
1,34.23,1,0,0,0
0,0,0,1,1,15.25
0,0,0,0,2,53.5
0,0,0,1,2,47.02
0,0,0,1,1,17.11
0,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,1,2,29.06
1,29.7,0,1,2,60.08
0,0,1,1,1,22.77
0,0,1,1,0,0
0,0,1,0,1,17.34
0,0,1,0,0,0
0,0,0,1,1,8.41
0,0,0,0,1,12.28
0,0,0,1,2,32.56
0,0,0,0,2,63.02
0,0,1,0,0,0
0,0,1,1,1,20.88
0,0,0,1,2,43.62
0,0,0,1,1,12.53
0,0,0,1,2,55.66
0,0,1,0,1,19.04
0,0,0,1,2,46.44
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,0,2,53.26
0,0,0,1,2,34.52
0,0,1,0,1,14.31
0,0,0,1,1,28.25
1,27.88,1,1,2,43.86
0,0,1,0,0,0
0,0,0,1,2,18.66
0,0,0,1,2,24.4
0,0,0,0,2,30.14
1,17.49,0,1,4,75.76
0,0,1,1,1,21.37
1,19.94,1,0,1,13.3
0,0,0,1,2,51.18
0,0,1,0,1,22.79
0,0,0,1,1,23.67
0,0,1,0,0,0
0,0,0,0,1,22.17
0,0,1,0,1,21.43
0,0,0,1,3,49.47
0,0,0,0,1,31.2
0,0,0,0,1,25.4
0,0,0,0,2,37.54
0,0,1,1,0,0
1,21.25,1,1,1,13.05
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,1,2,59.84
0,0,0,1,1,24.21
0,0,0,1,2,38.74
0,0,0,1,3,82.14
1,15.94,0,1,3,55.35
0,0,0,0,1,23.68
1,16.07,0,1,4,44.28
1,19.41,0,0,2,39.78
0,0,0,1,3,48.06
1,30.47,0,1,3,68.1
0,0,0,1,1,20.13
0,0,0,1,1,12.94
0,0,0,0,1,23.85
0,0,0,1,2,35.38
0,0,1,0,0,0
0,0,0,1,1,14.43
0,0,1,0,0,0
0,0,0,1,2,46.5
1,28.64,0,0,3,63.66
0,0,1,0,0,0
0,0,0,0,1,13.49
0,0,1,1,0,0
0,0,0,0,0,0
0,0,0,1,2,52.18
1,30.64,0,1,2,52.84
0,0,1,1,1,19.14
0,0,0,1,3,59.37
0,0,0,0,1,24.24
0,0,0,0,1,11.92
0,0,1,1,1,15.75
1,27.72,0,0,3,72.69
0,0,1,1,0,0
1,23.97,0,0,1,21.11
0,0,1,1,0,0
1,19.88,0,1,2,49.74
0,0,0,0,2,39.7
0,0,1,0,1,20.4
0,0,1,1,0,0
0,0,0,0,2,47.84
0,0,0,0,1,23.65
0,0,1,1,0,0
0,0,0,0,3,49.95
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,1,2,14.16
0,0,0,1,1,20.25
0,0,0,1,0,0
0,0,0,1,2,53.38
0,0,0,0,2,49.8
0,0,1,0,1,28.19
0,0,0,0,2,42.62
0,0,0,1,2,54.7
0,0,1,1,1,15.66
0,0,1,0,0,0
0,0,0,1,1,18.32
0,0,1,1,1,20.53
0,0,1,0,1,22.84
0,0,0,1,1,19.09
0,0,0,1,2,32.74
1,11.82,0,0,4,101.16
0,0,1,0,1,23.96
1,18.5,0,1,2,29.14
0,0,1,1,1,15.84
1,18.69,0,0,4,112.04
1,21.64,0,0,2,32.74
0,0,1,1,0,0
1,27.81,0,0,3,71.82
1,13.37,0,0,4,74.2
0,0,0,1,1,17.77
0,0,0,0,1,24.01
0,0,0,1,2,30.06
1,31.96,1,0,0,0
0,0,0,1,3,57.84
1,24.11,0,1,2,36.5
0,0,0,0,2,47.86
0,0,1,0,1,16.57
0,0,0,0,0,0
0,0,0,0,1,21.49
1,31.18,1,1,1,26.09
0,0,1,1,1,22.86
0,0,0,0,2,50.46
1,28.64,0,1,3,61.92
1,26.82,1,1,0,0
0,0,1,1,0,0
1,31.97,0,1,5,166.55
0,0,0,0,2,35.56
0,0,0,1,1,18.57
1,15.99,1,0,1,11.55
0,0,1,1,3,16.23
0,0,1,0,1,6.45
0,0,0,0,2,44.96
0,0,0,0,2,54.64
1,10.51,0,0,3,42.6
0,0,0,0,1,21.4
0,0,1,0,0,0
0,0,0,0,1,27.97
0,0,0,1,3,89.46
0,0,0,1,2,39.66
0,0,1,1,0,0
0,0,0,0,1,28.93
0,0,1,0,1,4.23
0,0,1,0,0,0
1,19.93,0,1,2,43.8
0,0,0,0,1,19.16
0,0,0,0,5,109
0,0,1,1,3,63.48
1,25.85,0,1,1,28.56
1,21.3,1,1,0,0
0,0,1,0,0,0
0,0,1,1,0,0
1,24.53,0,0,3,75.3
0,0,0,1,2,45.18
0,0,0,0,0,0
0,0,1,0,2,38.26
0,0,0,1,1,29.13
1,25.6,0,0,3,59.85
0,0,0,1,3,45.33
0,0,1,1,2,34.68
0,0,1,0,1,16.08
0,0,1,0,0,0
1,5.72,1,1,2,18.96
1,19.85,0,1,2,44.66
0,0,1,1,2,46.22
0,0,0,0,2,46.12
0,0,0,0,1,26.8
0,0,0,0,0,0
1,13.71,0,0,2,24.38
0,0,1,0,1,26.94
1,16.85,1,0,3,26.73
1,20.06,0,1,1,23.08
0,0,1,1,0,0
1,24.64,0,0,3,76.86
0,0,0,1,4,90.4
0,0,0,1,1,30.3
1,28.06,1,1,1,18.04
0,0,0,1,1,17.81
0,0,0,1,2,45.1
0,0,0,0,2,26.78
0,0,0,0,2,50.7
0,0,1,1,1,25.82
0,0,0,0,2,46.88
0,0,1,0,0,0
0,0,0,1,2,27.56
0,0,1,0,0,0
1,14.88,1,1,1,7.74
0,0,1,0,1,24.3
0,0,0,0,1,18.57
0,0,0,1,1,17.07
1,29.95,1,0,3,44.85
0,0,0,0,2,49
0,0,1,0,1,24.39
0,0,0,0,1,15.32
0,0,0,1,3,50.1
0,0,1,0,0,0
0,0,0,1,2,26.34
0,0,1,1,1,17.81
0,0,1,1,0,0
1,20.39,1,1,1,19.96
0,0,0,0,2,44.12
0,0,1,1,1,16.14
0,0,0,0,1,28.99
0,0,0,1,1,26.93
0,0,0,1,1,29.19
0,0,1,1,0,0
0,0,0,0,1,19.51
0,0,1,0,0,0
0,0,0,1,4,60.96
0,0,1,0,0,0
0,0,0,1,2,44.54
0,0,1,0,0,0
0,0,0,1,3,55.71
0,0,0,0,2,32.12
0,0,0,0,2,56.3
0,0,1,0,1,27.66
0,0,1,0,1,21.45
0,0,1,1,0,0
1,40.83,1,1,1,26.43
0,0,1,0,2,41.22
0,0,1,0,0,0
0,0,0,1,1,13.98
0,0,1,0,0,0
0,0,0,1,2,32.48
0,0,0,1,1,16.46
0,0,0,0,1,25.02
1,18.96,1,0,0,0
0,0,1,1,0,0
0,0,1,1,1,22.82
0,0,1,0,3,54.9
0,0,0,0,1,19.44
0,0,0,0,1,14.36
1,23.97,1,1,1,12.92
0,0,0,1,2,36.64
0,0,1,0,0,0
0,0,0,0,1,12.92
0,0,1,0,1,22.33
0,0,0,1,1,6.69
0,0,0,0,1,15.66
0,0,0,1,1,20.07
0,0,0,1,0,0
0,0,0,0,0,0
0,0,1,1,0,0
1,9.82,0,1,2,28.88
0,0,1,1,0,0
0,0,1,0,0,0
0,0,1,1,1,17.41
0,0,1,1,0,0
0,0,1,0,1,17.28
0,0,0,1,1,29.21
0,0,1,0,1,13.53
0,0,1,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,1,13.87
0,0,0,1,1,25.13
0,0,0,1,2,55.14
0,0,0,1,2,50.24
0,0,1,0,1,8.26
1,34.02,0,0,4,91.16
0,0,0,0,1,24.11
0,0,1,0,0,0
0,0,1,0,1,24.66
0,0,0,0,2,66.34
0,0,1,1,0,0
0,0,1,1,1,27.97
0,0,0,0,1,17.58
0,0,1,0,1,15.37
0,0,1,0,0,0
0,0,0,0,2,18.9
0,0,0,1,0,0
1,19.97,0,1,3,53.4
0,0,0,1,4,85.48
0,0,0,0,0,0
0,0,1,1,0,0
0,0,0,1,2,25.62
0,0,1,1,2,32.36
1,10.58,0,1,2,29.9
0,0,1,0,0,0
0,0,0,0,2,52.98
1,19.76,0,1,3,49.65
1,9.8,0,1,2,29.74
0,0,1,0,1,26.3
0,0,1,1,0,0
0,0,0,0,1,22.52
0,0,1,1,1,21.69
1,26.41,1,0,0,0
1,33.67,0,0,1,30.66
0,0,0,0,1,22.01
0,0,1,0,0,0
1,27.67,0,0,2,39.64
1,25.44,0,0,1,13.91
1,13.47,1,0,2,22.62
0,0,0,0,2,61.66
0,0,0,1,0,0
0,0,0,1,1,30.17
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,0,0
0,0,0,0,1,16.52
0,0,1,1,0,0
0,0,0,1,2,46.18
1,14,0,1,3,51.15
0,0,1,0,2,26.82
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,1,1,26.21
0,0,0,0,2,27.58
0,0,1,1,0,0
0,0,0,0,2,29.28
0,0,1,1,0,0
0,0,0,0,0,0
0,0,1,1,0,0
0,0,0,1,1,22.57
0,0,0,0,2,20.82
1,16.81,1,1,1,18.24
0,0,0,1,2,42.58
1,13.31,1,0,2,26.64
0,0,0,0,3,65.76
0,0,0,1,1,21.29
1,27.01,1,1,2,43.88
0,0,1,0,0,0
0,0,1,1,1,14.88
1,25.02,0,0,1,23.14
0,0,1,0,0,0
0,0,0,1,3,42.84
0,0,0,1,1,25.76
0,0,0,1,2,21.52
0,0,0,0,2,41.16
0,0,1,0,1,16.48
0,0,0,1,2,38.58
0,0,0,0,1,22.94
0,0,0,0,3,28.23
0,0,0,1,2,59.12
0,0,1,1,1,13.86
0,0,1,0,0,0
0,0,0,0,3,57.09
0,0,1,0,1,24.33
0,0,1,1,0,0
0,0,0,0,2,17.64
0,0,0,1,0,0
1,21.16,0,1,3,54.51
0,0,0,0,2,21.3
0,0,0,1,2,28.36
0,0,0,1,2,44.42
0,0,1,1,0,0
0,0,1,1,0,0
0,0,1,1,1,20
1,16.15,0,0,5,120.7
0,0,1,1,2,60.48
0,0,1,0,0,0
0,0,0,0,1,26.8
0,0,0,0,1,20.11
1,14.55,0,1,2,36.1
0,0,0,1,2,50.56
0,0,1,1,0,0
1,16.13,0,0,2,37.34
0,0,0,1,2,20.68
1,7.51,0,0,1,11.43
0,0,0,0,1,29.88
0,0,0,1,2,37
0,0,1,1,0,0
1,25.3,0,0,3,60.51
0,0,1,0,1,16.88
0,0,1,1,2,37.06
0,0,0,0,4,117.2
0,0,0,1,1,23.75
0,0,0,1,0,0
1,0,0,0,2,21.52
1,10.3,0,1,2,12.04
1,23.41,0,1,2,37.58
0,0,0,0,1,15.43
1,25.71,0,1,3,50.04
0,0,1,1,1,22.52
0,0,1,1,1,12.59
0,0,1,1,0,0
1,21.96,1,0,1,20.59
0,0,1,1,0,0
0,0,1,1,1,21.52
0,0,0,1,3,59.88
1,22.85,0,0,2,39.66
0,0,0,1,1,26.37
0,0,1,1,0,0
0,0,1,1,2,32.6
0,0,1,0,1,18.73
0,0,0,0,1,30.58
0,0,1,1,0,0
1,24.8,0,0,2,47.08
0,0,0,1,3,66.39
0,0,0,0,3,100.17
0,0,1,0,0,0
0,0,1,1,2,47.84
0,0,0,1,1,7.67
0,0,0,0,1,31.49
0,0,0,0,3,32.67
0,0,1,0,0,0
0,0,0,0,3,62.82
0,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,1,1,16.21
1,19.88,0,1,2,28.08
0,0,0,1,1,25.34
1,9.54,0,0,4,50.32
0,0,0,1,5,78.75
1,43.11,1,1,1,26.86
1,13.43,0,1,3,53.19
0,0,0,0,2,38.74
0,0,0,1,0,0
0,0,1,0,2,24.94
0,0,0,1,2,57.4
0,0,0,1,1,22.66
0,0,0,1,2,44.06
1,21.13,0,1,2,35
0,0,0,0,1,18.71
0,0,1,0,0,0
1,24.72,0,0,1,23.49
1,20.35,0,1,3,71.52
0,0,0,1,2,41.94
0,0,1,0,1,13.98
0,0,0,0,4,52.36
0,0,0,0,2,30.94
0,0,1,1,0,0
1,17.99,1,1,1,13.38
1,13.46,0,1,3,36.09
0,0,0,1,3,65.43
0,0,0,0,1,9.54
0,0,1,1,0,0
0,0,0,1,1,13.51
0,0,1,1,0,0
0,0,0,1,3,67.29
0,0,1,1,1,22.3
0,0,1,1,1,16.08
1,16.44,0,1,2,32.22
0,0,0,1,1,17.09
0,0,1,1,1,10.12
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,2,25.18
0,0,0,1,2,63.76
0,0,0,1,2,31.8
0,0,0,1,2,52.88
0,0,1,0,0,0
0,0,0,0,1,11.83
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,0,1,18.84
1,17.96,0,0,2,34.52
0,0,0,0,0,0
0,0,0,0,1,29.8
1,22.65,0,0,2,41.84
0,0,1,0,0,0
0,0,0,1,2,16.86
0,0,0,1,1,10.43
0,0,1,0,2,53.98
0,0,1,1,1,18.25
0,0,1,1,0,0
0,0,0,0,1,14.8
0,0,1,1,1,20.44
0,0,0,1,2,58.5
0,0,0,1,2,37.2
0,0,0,0,4,78.52
0,0,0,1,2,33.38
0,0,0,0,0,0
0,0,0,0,2,50.44
1,29.01,0,0,2,49.18
1,24.67,0,1,2,40.4
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,0,3,58.29
0,0,0,0,1,26.82
0,0,1,1,0,0
0,0,1,1,1,20.37
0,0,0,1,1,6.94
0,0,0,0,2,43.38
1,9.54,0,0,2,27.28
1,28.54,0,1,2,42.9
0,0,0,1,1,21
0,0,0,0,2,33.08
1,36.08,0,0,3,99.03
0,0,1,0,1,19.68
0,0,0,0,2,39.62
1,14.75,0,0,2,40.32
0,0,0,0,2,51.6
0,0,0,1,1,20.46
0,0,0,0,1,26.33
1,24.01,1,0,1,23.03
1,11.15,0,1,2,27.88
1,24.7,0,0,4,69.16
0,0,0,0,3,79.2
0,0,0,1,2,38.42
0,0,0,0,2,29
0,0,0,1,3,52.5
1,21.93,0,1,2,33.56
0,0,1,0,1,22.4
0,0,0,0,2,59.28
0,0,0,1,1,19.88
0,0,0,0,1,28.29
0,0,0,1,2,48.02
1,7.25,0,1,3,14.49
0,0,0,0,2,55.22
1,15.45,1,1,0,0
1,24.47,1,0,1,21.97
0,0,1,1,0,0
1,12.3,1,1,1,10.83
1,17.13,0,1,2,46
0,0,1,1,0,0
0,0,0,0,0,0
0,0,1,1,1,10.19
0,0,0,0,1,17.5
0,0,0,1,1,33.06
0,0,1,1,0,0
0,0,0,1,1,17.77
0,0,1,1,1,14.03
0,0,0,0,1,15.3
0,0,0,0,3,53.31
0,0,0,0,2,40.8
0,0,0,0,2,39.64
0,0,1,0,2,25.92
0,0,0,0,4,83.04
0,0,1,0,1,20.88
0,0,1,1,0,0
1,26.67,0,0,2,41.92
0,0,0,1,1,31.56
0,0,0,1,3,61.89
0,0,1,0,0,0
0,0,1,1,0,0
1,25.65,0,0,1,23.33
0,0,0,1,1,19.44
1,26.14,1,1,1,18.64
0,0,1,1,1,26
1,11.31,0,1,2,23.88
0,0,1,0,0,0
0,0,1,1,1,17.36
0,0,0,1,1,22.16
0,0,0,1,1,27.64
0,0,0,0,2,31.3
0,0,0,0,1,20.55
1,34.13,0,0,1,23.53
0,0,1,1,2,21.22
1,12.56,0,0,2,34.54
1,23.7,0,0,3,67.65
0,0,1,1,1,7.92
0,0,0,0,1,18.69
0,0,0,0,3,73.71
0,0,1,1,0,0
1,22.53,0,0,2,38.58
1,22.37,1,1,1,18.51
0,0,0,0,2,57.54
1,18.28,0,1,1,14.72
0,0,0,0,1,16.29
0,0,0,0,0,0
1,17.1,1,0,2,23.42
1,23.3,1,0,1,21.1
0,0,0,0,2,28.88
0,0,0,1,1,28.84
1,18.79,1,0,2,39.82
0,0,1,1,3,54.3
0,0,1,1,0,0
0,0,1,1,1,11.16
0,0,0,1,1,16
0,0,1,1,3,68.94
0,0,0,1,2,52.18
1,2.07,1,0,2,22.64
0,0,1,1,2,26.88
0,0,1,1,0,0
0,0,0,0,2,47.74
1,35.13,1,1,1,22.72
0,0,1,0,0,0
0,0,0,1,2,41.7
0,0,0,1,1,28.81
1,12.07,0,0,3,51.9
0,0,1,0,0,0
0,0,0,1,2,48.36
1,13.38,0,1,2,33.52
0,0,1,1,0,0
0,0,1,0,1,22.26
0,0,0,1,1,27.98
0,0,1,1,0,0
0,0,0,1,1,14.25
1,20.95,0,0,3,54.03
0,0,0,1,1,9.19
0,0,0,1,1,20.69
0,0,0,1,2,51.44
0,0,0,1,2,40.74
0,0,1,0,0,0
1,2.91,0,1,1,8.41
1,11.85,0,0,2,30
0,0,0,0,0,0
0,0,0,1,1,18.34
0,0,0,1,3,38.46
1,8.68,0,0,2,30.88
0,0,1,1,1,19.91
0,0,1,1,0,0
1,27.49,0,1,1,30.76
0,0,1,0,1,17.09
0,0,1,0,0,0
0,0,0,0,4,94.36
1,27.04,0,0,1,23.17
1,14.47,0,0,2,41.34
1,19.62,1,0,1,17.16
0,0,0,1,3,62.16
0,0,0,1,1,10.4
1,21.54,1,0,1,17.56
0,0,1,1,0,0
1,24.13,1,0,1,15.36
0,0,0,1,2,49.76
0,0,0,0,3,56.43
1,31.2,1,0,1,21.32
0,0,0,1,2,43.4
0,0,0,1,0,0
0,0,0,1,2,39.56
0,0,0,0,2,41.38
0,0,1,1,0,0
0,0,0,0,1,26.05
1,10.39,0,1,2,24.88
1,32.19,1,0,1,20.99
0,0,1,0,0,0
0,0,1,0,1,25.2
0,0,0,1,2,24.84
0,0,0,0,2,36.84
0,0,1,1,0,0
0,0,0,0,4,68.12
1,19.02,0,0,3,62.34
0,0,0,0,1,9.18
0,0,0,0,1,32.15
0,0,0,1,2,60.42
0,0,1,1,1,18.11
1,24.1,1,1,0,0
0,0,0,0,1,19.53
1,32.14,1,1,1,19.99
1,6.61,0,1,3,58.41
1,19.63,0,1,5,81.95
0,0,0,0,2,52.58
0,0,1,0,0,0
1,16.27,0,0,3,72.78
0,0,1,1,0,0
0,0,1,0,1,16.83
0,0,1,0,1,18.8
0,0,0,1,1,21.42
0,0,0,1,2,52.44
0,0,1,1,3,63
0,0,0,0,3,65.64
0,0,0,0,2,25.7
1,29.98,0,0,1,30.25
0,0,0,0,3,38.31
1,30.42,0,1,2,48.12
1,19.82,1,1,3,47.88
0,0,1,0,0,0
0,0,1,1,2,20.8
0,0,0,1,2,23.94
0,0,0,1,1,23.64
0,0,0,1,1,15.9
0,0,1,0,2,36
0,0,0,0,2,36.98
0,0,1,0,0,0
0,0,1,0,0,0
1,18.51,1,1,2,24.58
1,17.55,0,0,4,76.44
0,0,1,1,0,0
1,19.51,0,1,1,12.61
1,30.66,0,1,1,25.51
0,0,0,1,3,77.61
0,0,0,0,0,0
0,0,0,1,1,22.17
0,0,1,0,2,19.48
0,0,1,1,0,0
0,0,0,1,2,34.14
0,0,0,1,2,44.26
0,0,0,1,2,31.46
0,0,0,0,1,23.95
0,0,0,0,0,0
1,26.93,1,0,2,42.82
0,0,0,1,2,39.24
0,0,0,1,2,36.7
1,24.42,0,1,3,68.73
1,27.66,1,0,2,36.7
0,0,0,0,2,52
1,24.67,1,0,1,19.35
1,35.5,0,0,1,26.11
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,1,1,19.62
0,0,0,1,2,61.7
0,0,0,1,1,15.32
1,20.05,1,0,1,22.49
1,9.29,0,1,2,30.08
0,0,0,0,0,0
0,0,0,1,4,85.84
0,0,1,0,1,18.81
0,0,0,1,2,40.9
0,0,0,1,1,12.52
0,0,1,0,1,9.2
0,0,0,1,3,49.5
0,0,0,1,0,0
0,0,0,0,3,54.33
0,0,1,0,1,22.1
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,1,2,50.68
0,0,1,1,0,0
0,0,0,0,1,20.19
0,0,1,1,1,17.69
0,0,1,0,3,72.48
0,0,0,0,1,16.87
0,0,0,0,1,29.7
0,0,1,1,0,0
0,0,0,0,2,41.14
0,0,1,0,0,0
0,0,1,1,1,25.38
0,0,0,0,1,13.84
0,0,1,0,0,0
0,0,0,0,1,7.83
0,0,1,1,1,22.65
0,0,0,0,1,27.1
1,17.72,0,1,1,12.25
0,0,1,0,0,0
0,0,1,0,2,27.92
1,22.97,0,0,1,18.44
0,0,0,0,2,29.5
0,0,0,1,1,4.22
0,0,1,0,1,13.5
0,0,0,0,1,28.69
0,0,0,1,2,65.04
0,0,0,1,2,32.56
0,0,1,0,1,16.69
1,22.46,0,0,2,55.18
1,20.73,0,0,2,49.48
1,17.3,1,1,2,20.74
1,23.25,0,0,3,43.32
0,0,0,1,1,14.47
0,0,0,0,2,32.54
0,0,1,0,0,0
0,0,1,1,1,24.22
0,0,1,1,1,16.16
0,0,0,1,1,18.39
0,0,0,0,2,50.32
1,43.66,0,1,4,145.28
0,0,1,0,0,0
1,15.01,1,0,2,19.16
0,0,1,0,3,94.32
1,24.24,0,1,2,42.08
1,31.91,0,0,2,58.3
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,0,1,13.73
0,0,0,1,1,14.92
0,0,1,1,1,16.79
1,39.82,0,0,2,55.46
1,4.07,0,0,1,15.14
1,25.36,0,0,3,43.5
1,16.55,0,0,1,23.16
1,33.31,1,0,2,44.5
0,0,0,1,1,26.12
0,0,0,0,6,154.92
0,0,0,0,2,37.14
0,0,1,0,0,0
0,0,1,1,1,13.12
1,25.61,0,0,1,21.91
0,0,0,0,1,22.39
0,0,1,0,2,27.8
0,0,0,1,0,0
0,0,1,0,0,0
1,27.24,0,1,4,91.96
0,0,0,1,1,13.72
0,0,1,0,1,13.54
0,0,1,0,1,14.32
0,0,1,0,0,0
0,0,0,0,3,64.32
0,0,0,0,2,34.2
